0.177	15.3437	N.C.
15.3437	17.5103	B
17.5103	18.177	E
18.177	18.8437	B
18.8437	19.5103	A
19.5103	20.177	B
20.177	20.8437	E
20.8437	21.5103	B
21.5103	22.177	A
22.177	22.8437	B
22.8437	24.177	Ab7
24.177	24.8437	Dbm
24.8437	25.5103	Bbm7-5
25.5103	26.8437	B
26.8437	28.177	E
28.177	28.8437	Dbm
28.8437	29.5103	B/D#
29.5103	30.177	E
30.177	30.8437	Fdim
30.8437	31.5103	F#m7
31.5103	32.177	B7
32.177	33.5103	E
33.5103	34.177	Ebm7-5
34.177	34.677	Ab7
34.677	35.5103	Dbm
35.5103	36.177	Bbm7-5
36.177	37.5103	Gdim7
37.5103	39.3437	Ab7
39.3437	40.0103	Dbm
40.0103	40.677	B/D#
40.677	41.3437	E
41.3437	42.0103	Fdim
42.0103	42.677	F#m7
42.677	43.3437	B7
43.3437	44.677	E
44.677	45.3437	Ebm7-5
45.3437	45.8437	Ab7
45.8437	46.677	Dbm
46.677	47.3437	Bbm7-5
47.3437	48.677	B
48.677	50.677	E
50.677	51.3437	B
51.3437	52.0103	A
52.0103	52.677	B
52.677	53.3437	E
53.3437	54.0103	B
54.0103	54.677	A
54.677	55.3437	B
55.3437	56.677	Ab7
56.677	58.0103	Dbm
58.0103	59.177	F#
59.177	61.677	B
61.677	62.3437	E
62.3437	63.0103	B
63.0103	63.677	A
63.677	64.3437	B
64.3437	65.0103	E
65.0103	65.677	B
65.677	66.3437	A
66.3437	67.0103	B
67.0103	68.3437	Ab7
68.3437	69.0103	Dbm
69.0103	69.677	Bbm7-5
69.677	71.0103	B
71.0103	73.0103	E
73.0103	73.677	B
73.677	74.3437	A
74.3437	75.0103	B
75.0103	75.677	E
75.677	76.3437	B
76.3437	77.0103	A
77.0103	77.677	B
77.677	79.0103	Ab7
79.0103	80.3437	Dbm
80.3437	81.677	F#
81.677	83.0103	B
83.0103	83.677	E
83.677	84.3437	B
84.3437	85.0103	A
85.0103	85.677	B
85.677	86.3437	E
86.3437	87.0103	B
87.0103	87.677	A
87.677	88.3437	B
88.3437	89.5103	Ab7
89.5103	90.3437	Dbm
90.3437	91.0103	Bbm7-5
91.0103	92.3437	B
92.3437	93.677	E
93.677	95.0103	Ab7
95.0103	95.677	Dbm
95.677	96.3437	Bbm7-5
96.3437	97.677	B
97.677	98.8437	E
98.8437	103.5103	N.C.
