0.8080	1.3025	E
1.3025	1.9618	Bm/D
1.9618	4.7640	Dbm7
4.7640	6.0827	A
6.0827	7.4014	B
7.4014	8.7201	Abm7
8.7201	10.0388	Dbm7
10.0388	11.3575	F#m7
11.3575	12.6761	Abm7
12.6761	13.9948	A
13.9948	15.3135	B
15.3135	16.6322	F#m7/B
16.6322	17.9509	B
17.9509	19.2695	E
19.2695	20.5882	B/D#
20.5882	21.9069	Dbm7
21.9069	22.5662	Bm
22.5662	23.2256	E
23.2256	24.5443	A
24.5443	25.8629	E/G#
25.8629	27.1816	F#m7
27.1816	28.5003	B
28.5003	29.8190	E
29.8190	31.1377	Ab
31.1377	31.7970	Dbm
31.7970	32.4564	Caug
32.4564	33.1157	Bm
33.1157	33.7750	E
33.7750	34.4344	A
34.4344	35.0937	B
35.0937	35.7531	Abm7
35.7531	36.4124	Dbm7
36.4124	37.0717	F#m7
37.0717	37.7311	B
37.7311	39.0498	E
39.0498	40.3684	A
40.3684	41.6871	B
41.6871	43.0058	Abm7
43.0058	44.3245	Dbm7
44.3245	45.6432	F#m7
45.6432	46.9618	Ab7
46.9618	47.6212	Dbm
47.6212	48.2805	Ab/C
48.2805	48.7750	E/B
48.7750	49.5992	E
49.5992	50.9179	C
50.9179	52.2366	D
52.2366	53.5553	Bm7
53.5553	54.7091	Em7
54.7091	56.0278	Am7
56.0278	57.5113	Bm7
57.5113	58.8300	C
58.8300	60.1487	A/C#
60.1487	62.7860	D
62.7860	64.1047	G
64.1047	65.4234	D/F#
65.4234	66.7421	Em
66.7421	68.0607	D
68.0607	69.3794	C
69.3794	70.6981	G/B
70.6981	72.0168	Am7
72.0168	72.5113	Dsus4
72.5113	73.3355	D
73.3355	74.6542	G
74.6542	75.3135	D/F#
75.3135	75.9728	B
75.9728	76.4673	Em
76.4673	77.1267	Ebaug
77.1267	77.9509	G/D
77.9509	78.6102	A/C#
78.6102	79.9289	C
79.9289	81.2476	D
81.2476	82.5662	Ebdim
82.5662	83.8849	Em
83.8849	85.2036	Am7
85.2036	86.5223	Bm7
