1.2110	2.3777	GmM7
2.3777	3.8777	Ab7(9,#11,13)
3.8777	5.0443	GmM7
5.0443	6.5443	Ab7(9,#11,13)
6.5443	7.7110	GmM7
7.7110	9.2110	Ab7(9,#11,13)
9.2110	10.3777	GmM7
10.3777	10.8777	Ab7-5
10.8777	11.2110	N.C.
11.2110	11.8777	Daug/Ab
11.8777	13.0443	EbM7
13.0443	13.7110	D7(#9)
13.7110	14.5443	D7/F#
14.5443	15.3777	Gm7
15.3777	15.7110	Gbm7
15.7110	16.3777	Fm7
16.3777	16.8777	Bbaug
16.8777	17.2110	Bbaug/E
17.2110	18.3777	EbM7
18.3777	19.0443	D7(#9)
19.0443	19.8777	D7/F#
19.8777	20.7110	Gm7
20.7110	21.0443	Gbm7
21.0443	21.7110	Fm7
21.7110	22.5443	Bbaug
22.5443	25.2110	EbM7(9)
25.2110	26.5443	D7sus4
26.5443	27.8777	D7
27.8777	29.2110	Gm7
29.2110	30.5443	Gm/F
30.5443	33.2110	EbM7(9)
33.2110	34.5443	Am7
34.5443	35.8777	Ab7-5
35.8777	37.2110	Gm7
37.2110	38.5443	Dbdim7
38.5443	39.8777	Cm7
39.8777	41.2110	Dm7
41.2110	42.5443	EbM7
42.5443	43.2110	D7
43.2110	43.8777	Ab7-5
43.8777	46.5443	G
46.5443	49.2110	EbM7
49.2110	50.5443	Fsus4
50.5443	51.8777	F
51.8777	53.2110	BbM7
53.2110	54.5443	D7
54.5443	57.2110	G
57.2110	59.8777	EbM7
59.8777	61.2110	Fsus4
61.2110	62.5443	F
62.5443	63.8777	Gsus4
63.8777	65.2110	G
65.2110	66.3777	EbM7
66.3777	67.0443	D7(#9)
67.0443	67.8777	D7/F#
67.8777	68.7110	Gm7
68.7110	69.0443	Gbm7
69.0443	69.7110	Fm7
69.7110	70.2110	Bbaug
70.2110	70.5443	Bbaug/E
70.5443	71.7110	EbM7
71.7110	72.3777	D7(#9)
72.3777	73.2110	D7/F#
73.2110	74.0443	Gm7
74.0443	74.3777	Gbm7
74.3777	75.0443	Fm7
75.0443	75.8777	Bbaug
75.8777	77.0443	EbM7
77.0443	77.7110	D7(#9)
77.7110	78.5443	D7/F#
78.5443	79.3777	Gm7
79.3777	79.7110	Gbm7
79.7110	80.3777	Fm7
80.3777	80.8777	Bbaug
80.8777	81.2110	Bbaug/E
81.2110	82.3777	EbM7
82.3777	83.0443	D7(#9)
83.0443	83.8777	D7/F#
83.8777	84.7110	Gm7
84.7110	85.0443	Gbm7
85.0443	85.7110	Fm7
85.7110	86.5443	Bbaug
86.5443	89.2110	EbM7(9)
89.2110	90.5443	D7sus4
90.5443	91.8777	D7
91.8777	93.2110	Gm7
93.2110	94.5443	Gm/F
94.5443	97.2110	EbM7(9)
97.2110	98.5443	Am7
98.5443	99.8777	Ab7-5
99.8777	101.2110	Gm7
101.2110	102.5443	Dbdim7
102.5443	103.8777	Cm7
103.8777	105.2110	Dm7
105.2110	106.5443	Gsus4
106.5443	107.8777	G
107.8777	109.2110	EbM7
109.2110	109.8777	D7(b9)
109.8777	110.5443	D7(#9)
110.5443	112.0443	Gm7
112.0443	112.5443	Fm7
112.5443	113.2110	Bbaug
113.2110	114.5443	EbM7
114.5443	115.2110	D7(b9)
115.2110	115.8777	D7(#9)
115.8777	116.3777	Gm7
116.3777	116.8777	Gbm7
116.8777	117.3777	Fm7
117.3777	117.8777	Bbaug
117.8777	118.5443	Bbaug/E
118.5443	119.8777	EbM7
119.8777	120.5443	D7(b9)
120.5443	121.2110	D7(#9)
121.2110	122.7110	Gm7
122.7110	123.2110	Fm7
123.2110	123.8777	Bbaug
123.8777	125.2110	EbM7
125.2110	125.8777	D7(b9)
125.8777	126.5443	D7(#9)
126.5443	127.0443	Gm7
127.0443	127.5443	Gbm7
127.5443	128.0443	Fm7
128.0443	128.5443	Bbaug
128.5443	129.2110	Bbaug/E
129.2110	130.5443	EbM7
130.5443	131.2110	D7(b9)
131.2110	131.8777	D7(#9)
131.8777	133.3777	Gm7
133.3777	133.8777	Fm7
133.8777	134.2110	Bbaug
134.2110	134.5443	Bbaug/E
134.5443	135.8777	EbM7
135.8777	136.5443	D7(b9)
136.5443	137.2110	D7(#9)
137.2110	137.7110	Gm7
137.7110	138.2110	Gbm7
138.2110	138.7110	Fm7
138.7110	139.2110	Bbaug
139.2110	139.8777	Bbaug/E
139.8777	141.2110	EbM7
141.2110	141.8777	D7(b9)
141.8777	142.5443	D7(#9)
142.5443	144.0443	Gm7
144.0443	144.5443	Fm7
144.5443	144.8777	Bbaug
144.8777	145.2110	Bbaug/E
145.2110	146.5443	EbM7
146.5443	147.2110	D7(b9)
147.2110	147.8777	D7(#9)
147.8777	149.0443	Dm7/G
149.0443	149.3777	G
149.3777	150.5443	N.C.
150.5443	151.7110	Cm7(9)
151.7110	152.3777	D7(#9)
152.3777	153.2110	D7/F#
153.2110	154.0443	Gm7
154.0443	154.3777	Gbm7
154.3777	155.0443	Fm7
155.0443	155.5443	Bbaug
155.5443	155.8777	Bbaug/E
155.8777	157.0443	EbM7
157.0443	157.8777	D7(#9)
157.8777	158.5443	D7/F#
158.5443	159.3777	Gm7
159.3777	159.7110	Gbm7
159.7110	160.3777	Fm7
160.3777	161.2110	Bbaug
161.2110	162.3777	Cm7(9)
162.3777	163.0443	D7(#9)
163.0443	163.8777	D7/F#
163.8777	164.7110	Gm7
164.7110	165.0443	Gbm7
165.0443	165.7110	Fm7
165.7110	166.2110	Bbaug
166.2110	166.5443	Bbaug/E
166.5443	167.7110	EbM7
167.7110	169.2110	Dm7
169.2110	170.5443	EbM7
170.5443	171.0443	D7(#9)
171.0443	171.8777	D7/F#
171.8777	174.5443	G
174.5443	177.2110	EbM7
177.2110	178.5443	Fsus4
178.5443	179.8777	F
179.8777	181.2110	BbM7
181.2110	182.5443	D7
182.5443	185.2110	G
185.2110	187.8777	EbM7
187.8777	189.2110	Fsus4
189.2110	190.5443	F
190.5443	191.8777	Gsus4
191.8777	193.2110	G
193.2110	194.3777	EbM7
194.3777	195.0443	D7(#9)
195.0443	195.8777	D7/F#
195.8777	196.7110	Gm7
196.7110	197.0443	Gbm7
197.0443	197.7110	Fm7
197.7110	198.2110	Bbaug
198.2110	198.5443	Bbaug/E
198.5443	199.7110	EbM7
199.7110	200.3777	D7(#9)
200.3777	201.2110	D7/F#
201.2110	202.0443	Gm7
202.0443	202.3777	Gbm7
202.3777	203.0443	Fm7
203.0443	203.8777	Bbaug
203.8777	205.0443	EbM7
205.0443	205.7110	D7(#9)
205.7110	206.5443	D7/F#
206.5443	207.3777	Gm7
207.3777	207.7110	Gbm7
207.7110	208.3777	Fm7
208.3777	208.8777	Bbaug
208.8777	209.2110	Bbaug/E
209.2110	210.3777	EbM7
210.3777	211.0443	D7(#9)
211.0443	211.8777	D7/F#
211.8777	212.7110	Gm7
212.7110	213.0443	Gbm7
213.0443	213.7110	Fm7
213.7110	214.5443	Bbaug
214.5443	215.7110	EbM7
215.7110	216.3777	D7(#9)
216.3777	217.2110	D7/F#
217.2110	218.0443	Gm7
218.0443	218.3777	Gbm7
218.3777	219.0443	Fm7
219.0443	219.5443	Bbaug
219.5443	219.8777	Bbaug/E
219.8777	221.0443	EbM7
221.0443	221.7110	D7(#9)
221.7110	222.5443	D7/F#
222.5443	223.3777	Gm7
223.3777	223.7110	Gbm7
223.7110	224.3777	Fm7
224.3777	225.2110	Bbaug
225.2110	226.3777	EbM7
226.3777	227.0443	D7(#9)
227.0443	227.8777	D7/F#
227.8777	228.7110	Gm7
228.7110	229.0443	Gbm7
229.0443	229.7110	Fm7
229.7110	230.2110	Bbaug
230.2110	230.5443	Bbaug/E
230.5443	231.7110	EbM7
231.7110	232.3777	D7(#9)
232.3777	233.2110	D7/F#
233.2110	234.0443	Gm7
234.0443	234.3777	Gbm7
234.3777	235.0443	Fm7
235.0443	235.8777	Bbaug
235.8777	241.2110	EbM7(9)
241.2110	245.3777	N.C.
