0.4960	1.4335	BM7
1.4335	2.1366	BM7/C#
2.1366	3.3085	Bbm7
3.3085	4.2460	Ebm7
4.2460	5.1835	Abm7
5.1835	6.1210	Bb7
6.1210	6.5898	Ebm
6.5898	7.0585	Daug
7.0585	7.5272	F#/C#
7.5272	7.9960	Cm7-5
7.9960	8.9335	BM7
8.9335	9.6366	Bbaug/E
9.6366	10.8085	Bbm7
10.8085	11.7460	Eb7
11.7460	12.6835	Abm7
12.6835	13.3866	Db7
13.3866	14.5585	Bm/F#
14.5585	15.4960	F#
15.4960	16.4335	BM7
16.4335	17.1366	BM7/C#
17.1366	18.3085	Bbm7
18.3085	19.2460	Ebm7
19.2460	20.1835	Abm7
20.1835	21.1210	Bb7
21.1210	21.5898	Ebm7
21.5898	22.0585	Db/F
22.0585	22.5272	F#
22.5272	22.9960	Gdim7
22.9960	23.9335	Abm7
23.9335	24.6366	Bbaug/E
24.6366	25.8085	Bbm7
25.8085	26.7460	Eb7
26.7460	27.6835	Abm7
27.6835	28.3866	Db7
28.3866	29.5585	Bm/F#
29.5585	30.4960	F#
30.4960	32.1366	Bbm7
32.1366	34.2460	BM7
34.2460	35.8866	Bbm7
35.8866	37.9960	Abm7
37.9960	39.6366	Bbm7
39.6366	41.7460	BM7
41.7460	43.3866	Bbm7
43.3866	45.4960	Abm7
45.4960	47.1366	Bbm7
47.1366	49.2460	BM7
49.2460	50.8866	Bbm7
50.8866	52.9960	Abm7
52.9960	54.6366	Bbm7
54.6366	56.7460	BM7
56.7460	58.3866	Bbm7
58.3866	60.4960	Abm7
60.4960	62.3710	Db
62.3710	64.2460	Ddim7
64.2460	66.1210	Ebm7
66.1210	67.9960	Ab/C
67.9960	69.8710	F#/C#
69.8710	70.5741	Eb7(b9)
70.5741	71.7460	Eb7
71.7460	72.2148	Abm7
72.2148	72.6835	F#/A#
72.6835	73.1523	B
73.1523	73.6210	Cm7-5
73.6210	74.5585	BM7/C#
74.5585	74.7929	N.C.
