-7.1510	0.1959	N.C.
0.1959	0.6551	A7
0.6551	1.2674	D7
1.2674	1.8796	G7
1.8796	2.6449	C7
2.6449	3.1041	A7
3.1041	3.7163	D7
3.7163	4.3286	B7
4.3286	5.0939	E7
5.0939	5.5531	A7
5.5531	6.1653	Ab7
6.1653	6.7776	C#7
6.7776	7.0837	C7
7.0837	7.5429	F#7
7.5429	8.7674	F7
8.7674	9.9919	N.C.
9.9919	11.8286	G7
11.8286	12.4408	F7
12.4408	14.2776	G7
14.2776	14.5837	F7
14.5837	14.8898	F#7
14.8898	16.7266	G7
16.7266	17.3388	F7
17.3388	19.1755	G7
19.1755	19.4817	F7
19.4817	19.7878	F#7
19.7878	22.2368	Fm/Ab
22.2368	24.6857	G7
24.6857	27.1347	Fm/Ab
27.1347	29.2776	G7
29.2776	29.5837	C/D
29.5837	31.4204	G7
31.4204	32.0327	F7
32.0327	33.8694	G7
33.8694	34.1755	F7
34.1755	34.4817	F#7
34.4817	36.3184	G7
36.3184	36.9306	F7
36.9306	38.7674	G7
38.7674	39.0735	F7
39.0735	39.3796	F#7
39.3796	41.8286	Fm/Ab
41.8286	44.2776	G7
44.2776	46.7266	Fm/Ab
46.7266	49.1755	G7
49.1755	49.6347	A7
49.6347	50.2470	D7
50.2470	50.8592	G7
50.8592	51.6245	C7
51.6245	52.0837	A7
52.0837	52.6959	D7
52.6959	53.3082	B7
53.3082	54.0735	E7
54.0735	54.5327	A7
54.5327	55.1449	Ab7
55.1449	55.7572	C#7
55.7572	56.0633	C7
56.0633	56.5225	F#7
56.5225	58.9714	Fm7
58.9714	59.4306	D
59.4306	59.8898	Am7/D
59.8898	60.3490	D
60.3490	60.8082	Eb
60.8082	61.4204	F
61.4204	62.6449	G
62.6449	63.8694	G7(b13)
63.8694	65.0939	C
65.0939	65.8592	CmM7/F
65.8592	66.3184	F7
66.3184	67.5429	Bm7
67.5429	68.7674	E7
68.7674	69.0735	Am7
69.0735	69.3796	G/B
69.3796	69.6857	C
69.6857	69.9919	C#dim
69.9919	70.6041	Am7-5/D
70.6041	71.2163	D7/G#
71.2163	72.4408	G
72.4408	73.6653	B7
73.6653	74.8898	CM7
74.8898	76.1143	A/C#
76.1143	76.7266	G/D
76.7266	77.3388	Ebdim7
77.3388	77.9510	E
77.9510	78.5633	E/G#
78.5633	79.7878	Am7
79.7878	80.4000	Dsus4
80.4000	81.0123	D7
81.0123	81.4714	Eb7
81.4714	82.0837	D7
82.0837	82.6959	C#7
82.6959	83.4612	C7
83.4612	84.6857	F7
84.6857	85.9102	N.C.
85.9102	87.7470	G7
87.7470	88.3592	F7
88.3592	90.1959	G7
90.1959	90.5021	F7
90.5021	90.8082	F#7
90.8082	92.6449	G7
92.6449	93.2572	F7
93.2572	95.0939	G7
95.0939	95.4000	F7
95.4000	95.7061	F#7
95.7061	98.1551	Fm/Ab
98.1551	100.6041	G7
100.6041	103.0531	Fm/Ab
103.0531	105.5021	G7
105.5021	105.9612	A7
105.9612	106.5735	D7
106.5735	107.1857	G7
107.1857	107.9510	C7
107.9510	108.4102	A7
108.4102	109.0225	D7
109.0225	109.6347	B7
109.6347	110.4000	E7
110.4000	110.8592	A7
110.8592	111.4714	Ab7
111.4714	112.0837	C#7
112.0837	112.3898	C7
112.3898	112.8490	F#7
112.8490	115.2980	Fm7
115.2980	115.7572	D
115.7572	116.2163	Am7/D
116.2163	116.6755	D
116.6755	117.1347	Eb
117.1347	117.7470	F
117.7470	118.9714	G
118.9714	120.1959	G7(b13)
120.1959	121.4204	C
121.4204	122.6449	CmM7/F
122.6449	123.8694	Bm7
123.8694	125.0939	E7
125.0939	125.4000	Am7
125.4000	125.7061	G/B
125.7061	126.0123	C
126.0123	126.3184	C#dim
126.3184	126.9306	Am7-5/D
126.9306	127.5429	D7/G#
127.5429	128.7674	G
128.7674	129.9919	B7
129.9919	131.2163	CM7
131.2163	132.4408	A/C#
132.4408	133.0531	G/D
133.0531	133.6653	Ebdim7
133.6653	134.2776	E
134.2776	134.8898	E/G#
134.8898	136.1143	Am7
136.1143	136.7266	Dsus4
136.7266	137.3388	D7
137.3388	147.1347	G7
147.1347	152.0327	Baug/F
152.0327	156.9306	AbmM7
156.9306	166.7266	G7
166.7266	171.6245	Baug/F
171.6245	176.5225	AbmM7
176.5225	176.9817	Eb7
176.9817	177.5939	D7
177.5939	178.2061	C#7
178.2061	178.9714	C7
178.9714	180.1959	B7
180.1959	181.4204	E7
181.4204	181.8796	A7
181.8796	182.4919	D7
182.4919	183.1041	G7
183.1041	183.8694	E7
183.8694	184.3286	A7
184.3286	184.9408	Cdim/Eb
184.9408	185.5531	Dm/E
185.5531	186.3184	E7/G#
186.3184	186.7776	Am7
186.7776	187.3898	Ab7
187.3898	188.0021	B7
188.0021	188.7674	E7
188.7674	191.2163	Fm7(9)
191.2163	191.6755	D
191.6755	192.1347	Am7/D
192.1347	192.5939	D
192.5939	193.0531	Eb
193.0531	193.6653	F
193.6653	195.0429	F#m7-5
195.0429	196.1143	B7(b9,b13)
196.1143	197.0327	N.C.
197.0327	197.9510	G
197.9510	199.1755	G7(b13)
199.1755	200.4000	C
200.4000	201.1653	CmM7/F
201.1653	201.6245	F7
201.6245	202.8490	Bm7
202.8490	204.0735	E7
204.0735	204.3796	Am7
204.3796	204.6857	G/B
204.6857	204.9919	C
204.9919	205.2980	C#dim
205.2980	205.9102	Am7-5/D
205.9102	206.5225	D7/G#
206.5225	207.7470	G
207.7470	208.9714	B7
208.9714	210.1959	CM7
210.1959	211.4204	A/C#
211.4204	212.0327	G/D
212.0327	212.6449	Ebdim7
212.6449	213.2572	E
213.2572	213.8694	E/G#
213.8694	216.3184	Am7
216.3184	217.5429	CmM7
217.5429	218.1551	CmM7/F
218.1551	218.7674	E7
218.7674	221.2163	Am7
221.2163	222.4408	Eb
222.4408	223.0531	Dsus4
223.0531	223.6653	D7
223.6653	224.1245	Eb7
224.1245	224.7368	D7
224.7368	225.3490	C#7
225.3490	226.1143	C7
226.1143	229.1755	Fm7(9)
229.1755	235.2980	GM7(9)
235.2980	252.1347	N.C.
