0.735	3.9782	CM7
3.9782	7.2215	BbM7
7.2215	8.8431	Am7
8.8431	10.4647	AbM7
10.4647	13.708	GM7
13.708	16.9512	CM7
16.9512	20.1945	BbM7
20.1945	21.8161	Am7
21.8161	23.4377	AbM7
23.4377	26.6809	GM7
26.6809	29.9242	CM7
29.9242	33.1674	BbM7
33.1674	34.7891	Am7
34.7891	36.4107	AbM7
36.4107	39.6539	GM7
39.6539	42.8972	CM7
42.8972	46.1404	BbM7
46.1404	47.762	Am7
47.762	49.3836	AbM7
49.3836	52.6269	GM7
52.6269	55.8701	EbM7
55.8701	59.1134	Aaug/D#
59.1134	62.3566	Dm7
62.3566	65.5999	Gaug/C#
65.5999	68.8431	Cm7
68.8431	70.4647	F7
70.4647	72.0864	Faug/B
72.0864	75.3296	BbM7
75.3296	77.762	Bbaug
77.762	78.5728	Bbaug/E
78.5728	81.8161	EbM7
81.8161	85.0593	Aaug/D#
85.0593	88.3026	Dm7
88.3026	90.735	G7
90.735	91.5458	B7(b9,#11)
91.5458	94.7891	Cm7
94.7891	96.4107	F7
96.4107	98.0323	Faug/B
98.0323	101.2755	BbM7
101.2755	102.8972	Am7
102.8972	103.708	C/D
103.708	104.5188	Gaug/C#
104.5188	107.762	CM7
107.762	111.0053	BbM7
111.0053	112.6269	Am7
112.6269	114.2485	AbM7
114.2485	117.4918	GM7
117.4918	120.735	CM7
120.735	123.9782	BbM7
123.9782	125.5999	Am7
125.5999	127.6269	AbM7
127.6269	136.9512	A7/G
136.9512	142.0188	N.C.
