0.3490	0.7508	N.C.
0.7508	7.4472	Fmadd9
7.4472	14.1436	F#
14.1436	19.6347	Fsus2
19.6347	21.7776	Bbm
21.7776	23.9204	Ebm
23.9204	26.0633	Ebm/Gb
26.0633	28.2061	F
28.2061	30.3490	Ebm
30.3490	32.4919	Bbm
32.4919	34.9026	F7sus4
34.9026	35.7061	F#7/E
35.7061	36.7776	F
36.7776	38.9204	Bbm
38.9204	43.2061	Cm7-5
43.2061	44.2776	Ebm7
44.2776	45.3490	F
45.3490	47.4919	Bbm
47.4919	49.6347	Ebm
49.6347	50.7061	Bbm
50.7061	56.0633	F
56.0633	60.3490	Bbm
60.3490	64.6347	Ebm
64.6347	68.9204	Bbm
68.9204	73.2061	Ebm
73.2061	78.5633	F
78.5633	80.7061	Fsus2
80.7061	82.8490	Bbm
82.8490	84.9919	Ebm
84.9919	87.1347	Ebm/Gb
87.1347	89.2776	F
89.2776	91.4204	Bbm
91.4204	93.5633	Ebm
93.5633	95.7061	F#
95.7061	97.8490	F
97.8490	105.0811	Bbm
105.0811	107.2240	F#
107.2240	108.5633	Ebm
108.5633	110.8401	F
110.8401	112.1794	F#
112.1794	113.6526	F
113.6526	118.7419	Bbm
118.7419	121.4204	N.C.
