-3.1040	0.8090	N.C.
0.8090	2.1134	Abm
2.1134	3.4177	Dbm
3.4177	4.7221	Abm
4.7221	5.3743	Ddim
5.3743	6.0264	Eb
6.0264	7.3308	Abm
7.3308	8.6351	Dbm/Ab
8.6351	9.9395	Abm
9.9395	10.5917	Ddim/G#
10.5917	11.2438	Eb
11.2438	12.5482	Abm
12.5482	13.8525	Dbm/Ab
13.8525	15.1569	Abm
15.1569	15.8090	Ddim/G#
15.8090	16.4612	Eb
16.4612	19.0699	Abm
19.0699	20.2112	Ddim
20.2112	21.6786	Eb
21.6786	24.2873	Abm
24.2873	26.8960	E7
26.8960	29.5047	Eb7
29.5047	30.6460	Abm
30.6460	32.1134	Eb
32.1134	34.7221	Abm
34.7221	37.3308	Ddim/F
37.3308	38.6351	Dbm
38.6351	39.9395	Ddim
39.9395	42.5482	Eb
42.5482	43.5264	Abm
43.5264	44.5047	E7
44.5047	45.1569	Eb
45.1569	46.1351	Abm
46.1351	47.1134	E7
47.1134	47.7656	Eb
47.7656	50.3743	Abm
50.3743	51.6786	Bbm7
51.6786	53.4721	Dbm
53.4721	54.7764	Eb
54.7764	55.5917	Ebsus4
55.5917	57.5482	Eb
57.5482	59.5047	N.C.
59.5047	62.1134	Abm
62.1134	64.7221	Bb
64.7221	66.0264	Eb
66.0264	67.3308	Eb7
67.3308	69.9395	Abm
69.9395	71.2438	Dbm/Fb
71.2438	72.5482	Dbm
72.5482	73.8525	Abm
73.8525	75.1569	Abm7/Gb
75.1569	76.4612	Fdim7
76.4612	77.7656	Ddim7
77.7656	78.9069	Abm/Eb
78.9069	80.3743	Eb
80.3743	82.9830	Abm
82.9830	85.5917	Bb
85.5917	86.8960	Eb
86.8960	88.2003	Eb7
88.2003	90.8090	Abm
90.8090	92.1134	E7
92.1134	93.4177	Dbm
93.4177	94.7221	Abm
94.7221	96.0264	Abm7/Gb
96.0264	97.3308	Fdim7
97.3308	98.6351	Ddim7
98.6351	99.7764	Abm/Eb
99.7764	101.2438	Eb
101.2438	105.1569	Abm
105.1569	106.4612	Dbm/Ab
106.4612	107.7656	Abm
107.7656	108.4177	Ddim/G#
108.4177	109.0699	Eb
109.0699	110.3743	Abm
110.3743	111.6786	Dbm/Fb
111.6786	112.9830	Abm
112.9830	113.6351	Ddim/G#
113.6351	114.2873	Eb
114.2873	114.7764	Dbm
114.7764	115.2656	Abm7
115.2656	115.7547	Db/Eb
115.7547	118.2003	Eb
118.2003	118.8525	Abm/Db
118.8525	119.5047	E7/D
119.5047	119.9938	Eb
119.9938	120.8090	Abm
120.8090	123.0917	N.C.
