1.1650	2.0539	C7sus4
2.0539	2.9428	F/C
2.9428	4.7206	C
4.7206	5.6094	C7sus4
5.6094	6.4983	F/C
6.4983	8.2761	C
8.2761	9.1650	C7sus4
9.1650	10.0539	F/C
10.0539	11.8317	C
11.8317	12.7206	C7sus4
12.7206	13.6094	F/C
13.6094	15.3872	Dm7/G
15.3872	17.1650	Fm7/Bb
17.1650	18.9428	Eb
18.9428	20.7206	Eb7
20.7206	22.4983	Eb
22.4983	23.3872	AbM7
23.3872	24.2761	Fm7
24.2761	26.0539	Eb
26.0539	27.8317	Db
27.8317	28.4983	Cm7
28.4983	29.6094	Bb
29.6094	30.2761	Fm7(9)
30.2761	31.3872	Eb/G
31.3872	32.0539	AbM7(9)
32.0539	33.1650	Bb7sus4
33.1650	33.8317	Bbm7
33.8317	34.9428	Eb7
34.9428	35.6094	AbM7
35.6094	36.7206	Ab7
36.7206	37.3872	Abm7
37.3872	38.4983	Db7
38.4983	39.1650	F#M7
39.1650	40.2761	F#7
40.2761	40.9428	F#m7
40.9428	42.0539	B7
42.0539	42.7206	EM7
42.7206	43.8317	Dbm7
43.8317	45.6094	AM7
45.6094	47.3872	B
47.3872	49.1650	Db
49.1650	49.8317	Fm7/Eb
49.8317	50.9428	Eb
50.9428	52.7206	Ab
52.7206	54.4983	Cm7
54.4983	56.2761	DbM7
56.2761	58.0539	Dbm6
58.0539	59.8317	Cm7
59.8317	61.6094	Fm7
61.6094	63.3872	Bbm7
63.3872	64.0539	Ebsus4
64.0539	65.1650	Eb
65.1650	66.9428	Ab
66.9428	68.7206	Cm7
68.7206	70.4983	DbM7
70.4983	72.2761	Dbm6
72.2761	73.1650	Cm7
73.1650	74.0539	C7/E
74.0539	74.9428	Fm7
74.9428	75.8317	Dm7-5
75.8317	81.1650	Eb
81.1650	82.0539	Ab
82.0539	82.9428	F#
82.9428	83.8317	Db/F
83.8317	84.7206	Dbm/Fb
84.7206	85.6094	Ab
85.6094	86.4983	Ab7/Gb
86.4983	87.3872	Db/F
87.3872	88.7206	Dbm/Fb
88.7206	89.8317	Ab
