0.81	2.1215	N.C.
2.1215	3.433	A/C#
3.433	4.7444	D6
4.7444	5.4002	Esus4
5.4002	6.0559	Fdim7
6.0559	6.7116	Dbm7/Gb
6.7116	7.3674	Ebm7-5
7.3674	8.6789	D6
8.6789	9.3346	Dbm7
9.3346	9.9903	Dbm7/Gb
9.9903	11.3018	Gadd9
11.3018	12.6133	Esus4
12.6133	13.9248	E
13.9248	14.5805	A
14.5805	15.2362	Abdim
15.2362	15.892	F#m
15.892	16.5477	E
16.5477	17.2034	D
17.2034	17.8592	Dm
17.8592	18.5149	Em7
18.5149	19.1707	F#
19.1707	19.4985	Bm
19.4985	19.8264	Dbm
19.8264	20.81	D
20.81	21.1379	E
21.1379	21.6297	F#m7
21.6297	23.1051	Bm7
23.1051	24.2526	Bm7/E
24.2526	27.0395	A
27.0395	28.351	F
28.351	29.9903	G
29.9903	30.3182	A
30.3182	30.9739	G
30.9739	31.6297	F#m
31.6297	32.2854	F
32.2854	33.433	D
33.433	34.9084	E
34.9084	35.5641	A
35.5641	36.2198	G
36.2198	36.8756	F#m
36.8756	37.5313	F
37.5313	38.8428	Dm
38.8428	40.1543	G
40.1543	41.4657	A
41.4657	42.7772	Aaug/D#
42.7772	44.0887	DM7
44.0887	45.4002	Db7
45.4002	46.5477	F#m7
46.5477	48.0231	B7
48.0231	49.3346	D
49.3346	50.4821	Bm7/E
50.4821	51.9575	A
51.9575	53.269	Aaug/D#
53.269	54.5805	D
54.5805	55.2362	Em7
55.2362	55.892	F#
55.892	56.5477	Bm
56.5477	57.2034	E
57.2034	57.8592	Fdim
57.8592	58.351	F#m
58.351	59.4985	G
59.4985	61.1379	Ebm7-5
61.1379	62.2854	DM7
62.2854	64.5805	A
64.5805	64.9084	Aaug/D#
64.9084	66.3838	DM7
66.3838	67.5313	Db7
67.5313	69.0067	F#m7
69.0067	70.1543	B7
70.1543	70.81	Bm
70.81	71.4657	Dbm
71.4657	72.1215	D
72.1215	72.7772	E
72.7772	73.433	F
73.433	74.0887	G
74.0887	74.9084	Abdim
74.9084	75.4002	G7
75.4002	76.2198	C
76.2198	76.8756	G/B
76.8756	77.5313	Am
77.5313	78.187	G
78.187	80.6461	F
80.6461	81.9575	Bm
81.9575	83.433	E
83.433	84.0887	A
84.0887	84.7444	Abdim
84.7444	85.4002	F#m
85.4002	86.0559	E
86.0559	86.7116	D
86.7116	87.3674	Dm
87.3674	87.8592	Dbm
87.8592	88.6789	F#m
88.6789	89.3346	Bm7
89.3346	89.9903	E7
89.9903	90.6461	Db7/F
90.6461	91.3018	F#m
91.3018	92.6133	G
92.6133	93.1051	A/E
93.1051	93.7608	Db7
93.7608	95.2362	Ebm7-5
95.2362	96.5477	Dm6
96.5477	97.6952	Dbm7
97.6952	98.5149	F#m
98.5149	98.8428	Em
98.8428	99.1707	A7
99.1707	99.4985	Bm
99.4985	99.8264	Dbm
99.8264	100.81	D
100.81	101.1379	E
101.1379	101.6297	F#m7
101.6297	103.1051	Bm7
103.1051	104.2526	E
104.2526	105.0723	A
105.0723	105.728	G
105.728	106.3838	F#m
106.3838	107.0395	F
107.0395	107.6952	A
107.6952	108.351	G
108.351	109.0067	F#m
109.0067	109.6625	F
109.6625	110.3182	A
110.3182	110.9739	G
110.9739	111.6297	F#m
111.6297	112.2854	F
112.2854	113.5969	Dm
113.5969	114.9084	G
114.9084	116.0559	A
116.0559	117.3674	Aaug/D#
117.3674	118.6789	DM7
118.6789	119.9903	Db7
119.9903	121.3018	F#m7
121.3018	122.7772	B7
122.7772	125.4002	Bm7/E
125.4002	126.0559	N.C.
126.0559	127.3674	A/C#
127.3674	128.6789	Aaug/D#
128.6789	129.9903	D
129.9903	130.6461	Em7
130.6461	131.3018	F#
131.3018	131.9575	Bm
131.9575	132.6133	E
132.6133	133.269	Fdim
133.269	133.7608	F#m
133.7608	135.0723	G
135.0723	135.892	Bm
135.892	136.3838	E7
136.3838	137.6952	A7
137.6952	139.0067	D7
139.0067	140.3182	F
140.3182	141.6297	G
141.6297	142.9411	A7
142.9411	144.2526	D7
144.2526	145.5641	F
145.5641	146.8756	G
146.8756	147.5313	Dm
147.5313	148.187	Em
148.187	149.0067	F
149.0067	149.6625	E7
149.6625	150.3182	A
150.3182	150.9739	Abdim
150.9739	151.6297	F#m
151.6297	152.2854	E
152.2854	152.9411	D
152.9411	153.5969	Dm
153.5969	154.0887	Dbm
154.0887	154.9084	F#m
154.9084	155.5641	Bm7
155.5641	156.2198	E7
156.2198	156.8756	Db7/F
156.8756	157.5313	F#m
157.5313	158.8428	G
158.8428	159.3346	A/E
159.3346	160.1543	Db7
160.1543	161.4657	Ebm7-5
161.4657	162.7772	Dm6
162.7772	163.9248	Dbm7
163.9248	164.7444	F#m
164.7444	165.0723	Em
165.0723	165.4002	A7
165.4002	165.728	Bm
165.728	166.0559	Dbm
166.0559	167.0395	D
167.0395	167.3674	E
167.3674	167.8592	F#m7
167.8592	169.3346	Bm7
169.3346	170.4821	E
170.4821	171.9575	Dbm7-5
171.9575	173.269	F#
173.269	174.5805	Bm7
174.5805	175.892	Dm
175.892	177.2034	Dbm7-5
177.2034	178.351	F#
178.351	179.8264	Bm7
179.8264	181.4657	E
181.4657	182.4493	Ebm7-5
182.4493	183.5969	DM7
183.5969	185.892	A
185.892	186.2198	Aaug/D#
186.2198	187.6952	DM7
187.6952	188.8428	Db7
188.8428	190.3182	F#m7
190.3182	191.4657	B7
191.4657	192.1215	Bm
192.1215	192.7772	Dbm
192.7772	193.433	D
193.433	194.0887	E
194.0887	194.7444	F
194.7444	195.4002	G
195.4002	196.2198	Abdim
196.2198	196.7116	G7
196.7116	197.3674	C
197.3674	198.187	G/B
198.187	198.8428	Am
198.8428	199.4985	G
199.4985	201.9575	F
201.9575	203.269	Bm
203.269	205.4002	E
205.4002	206.0559	A
206.0559	206.7116	Abdim
206.7116	207.3674	F#m
207.3674	208.0231	E
208.0231	208.6789	D
208.6789	209.3346	Dm
209.3346	209.9903	Em7
209.9903	210.6461	F#
210.6461	211.9575	Bm
211.9575	213.269	E
213.269	213.9248	A
213.9248	214.5805	Abdim
214.5805	215.2362	F#m
215.2362	215.892	E
215.892	216.5477	D
216.5477	217.2034	Dm
217.2034	217.6952	Dbm
217.6952	218.5149	F#m
218.5149	219.1707	Bm7
219.1707	219.8264	E7
219.8264	220.4821	Db7/F
220.4821	221.1379	F#m
221.1379	222.4493	G
222.4493	222.9411	A/E
222.9411	223.7608	Db7
223.7608	225.0723	Ebm7-5
225.0723	226.3838	Dm6
226.3838	227.5313	Dbm7
227.5313	228.351	F#m
228.351	228.6789	Em
228.6789	229.0067	A7
229.0067	229.3346	Bm
229.3346	229.6625	Dbm
229.6625	230.6461	D
230.6461	230.9739	E
230.9739	231.4657	F#m7
231.4657	232.9411	Bm7
232.9411	234.2526	E
234.2526	234.5805	Bm
234.5805	234.9084	Dbm
234.9084	235.892	D
235.892	236.2198	E
236.2198	236.7116	F#m7
236.7116	238.187	Bm7
238.187	239.3346	E
239.3346	240.1543	A
240.1543	240.81	G
240.81	241.4657	F#m
241.4657	242.1215	F
242.1215	242.7772	A
242.7772	243.433	G
243.433	244.0887	F#m
244.0887	244.7444	F
244.7444	245.4002	A
245.4002	246.0559	G
246.0559	246.7116	F#m
246.7116	247.3674	F
247.3674	248.6789	Bm7
248.6789	249.9903	E
249.9903	252.6133	F#
252.6133	259.6625	N.C.
