0.5730	1.8633	N.C.
1.8633	5.4117	Bm
5.4117	7.0246	F#7(#9)
7.0246	7.5085	Bm
7.5085	7.9924	D
7.9924	8.9601	G
8.9601	9.2827	A
9.2827	9.6053	Bb
9.6053	10.0891	Bm
10.0891	10.5730	D
10.5730	11.5407	G
11.5407	12.1859	A7
12.1859	12.6698	Bm
12.6698	13.1536	D
13.1536	14.1214	G
14.1214	14.4440	A
14.4440	14.7665	Bb
14.7665	15.2504	Bm
15.2504	15.7343	D
15.7343	17.3472	G
17.3472	19.9278	Bm
19.9278	22.5085	D
22.5085	25.0891	Bm
25.0891	27.6698	Em
27.6698	30.2504	Bm
30.2504	32.8311	D
32.8311	35.4117	Bm
35.4117	36.7020	G
36.7020	37.8311	A
37.8311	39.2827	G
39.2827	40.5730	A
40.5730	41.0569	Bm
41.0569	41.5407	Dbdim
41.5407	42.9924	D
42.9924	44.4440	G
44.4440	45.7343	A
45.7343	48.1536	Bm
48.1536	49.6053	G
49.6053	50.8956	A
50.8956	51.3795	Bm
51.3795	51.8633	Dbdim
51.8633	53.4762	D
53.4762	56.0569	Em
56.0569	58.4762	A
58.4762	61.2182	Bm
61.2182	63.7988	G
63.7988	66.3795	A
66.3795	68.3149	D
68.3149	68.7988	F#m
68.7988	71.5407	Bm
71.5407	74.1214	G
74.1214	76.7020	A
76.7020	77.1859	D
77.1859	77.6698	E
77.6698	79.2827	F#
79.2827	90.0891	Bm
90.0891	90.5730	D
90.5730	91.5407	G
91.5407	91.8633	A
91.8633	92.1859	Bb
92.1859	92.6698	Bm
92.6698	93.1536	D
93.1536	94.1214	G
94.1214	94.7665	A7
94.7665	95.2504	Bm
95.2504	95.7343	D
95.7343	96.7020	G
96.7020	97.0246	A
97.0246	97.3472	Bb
97.3472	97.8311	Bm
97.8311	98.3149	D
98.3149	99.9278	G
99.9278	102.5085	Bm
102.5085	105.0891	D
105.0891	107.6698	Bm
107.6698	110.2504	Em
110.2504	112.8311	Bm
112.8311	115.4117	D
115.4117	117.9924	Bm
117.9924	119.2827	G
119.2827	120.4117	A
120.4117	121.8633	G
121.8633	123.1536	A
123.1536	123.6375	Bm
123.6375	124.1214	Dbdim
124.1214	125.5730	D
125.5730	127.0246	G
127.0246	128.3149	A
128.3149	130.7343	Bm
130.7343	132.1859	G
132.1859	133.4762	A
133.4762	133.9601	Bm
133.9601	134.4440	Dbdim
134.4440	136.0569	D
136.0569	138.6375	Em
138.6375	141.0569	A
141.0569	143.7988	Bm
143.7988	146.3795	G
146.3795	148.9601	A
148.9601	150.8956	D
150.8956	151.3795	F#m
151.3795	154.1214	Bm
154.1214	156.7020	G
156.7020	159.2827	A
159.2827	159.7665	D
159.7665	160.2504	E
160.2504	161.8633	F#
161.8633	163.7988	G
163.7988	164.2827	A
164.2827	166.3795	Bm
166.3795	166.8633	A
166.8633	169.6053	G
169.6053	172.1859	A
172.1859	174.1214	G
174.1214	174.6053	A
174.6053	176.7020	Bm
176.7020	177.1859	A
177.1859	179.9278	G
179.9278	182.5085	A
182.5085	183.7988	G
183.7988	185.0891	A
185.0891	187.6698	D
187.6698	188.9601	G
188.9601	190.2504	A
190.2504	191.5407	F#m
191.5407	192.8311	Bm
192.8311	194.1214	G
194.1214	195.4117	A
195.4117	196.7020	F#m
196.7020	197.9924	Bm
197.9924	200.5730	G
200.5730	204.2827	F#7
204.2827	207.0246	Bm
207.0246	209.6053	G
209.6053	212.1859	A
212.1859	214.1214	D
214.1214	214.6053	F#m
214.6053	217.3472	Bm
217.3472	219.9278	G
219.9278	222.5085	A
222.5085	222.9924	D
222.9924	223.4762	E
223.4762	224.9278	F#
224.9278	227.6698	Cm
227.6698	230.2504	Ab
230.2504	232.8311	Bb
232.8311	234.7665	Eb
234.7665	235.2504	Gm
235.2504	237.9924	Cm
237.9924	240.5730	Ab
240.5730	243.1536	Bb
243.1536	243.6375	Eb
243.6375	244.1214	F
244.1214	245.7343	G
245.7343	255.4117	Cm
255.4117	261.5407	N.C.
