0.734	0.9007	N.C.
0.9007	1.0673	D7/C
1.0673	1.4007	Db/Eb
1.4007	1.5673	F#/A#
1.5673	1.9007	A/D
1.9007	2.0673	F#/B
2.0673	2.4007	A7/G
2.4007	2.5673	Eb7/Db
2.5673	2.734	F#/A#
2.734	3.234	F#/G#
3.234	6.0673	DaugM7/E
6.0673	7.4007	C
7.4007	8.734	D7/C
8.734	10.0673	Bm7
10.0673	10.5673	F#m/A#
10.5673	11.4007	Bbdim7
11.4007	12.734	Am7
12.734	14.0673	Bm7
14.0673	15.4007	Cm7
15.4007	16.734	F7
16.734	17.234	D/E
17.234	18.0673	E
18.0673	18.5673	E/F#
18.5673	19.4007	F#
19.4007	20.734	Bm7
20.734	21.234	Db7sus4
21.234	22.0673	Db7
22.0673	23.4007	F#m7(11)
23.4007	24.0673	Dbm7-5
24.0673	24.734	F#7
24.734	26.0673	Bm7
26.0673	27.4007	D/E
27.4007	28.734	AM7(9)
28.734	29.4007	Dbm7-5
29.4007	30.0673	F#7
30.0673	31.4007	Bm7
31.4007	31.9007	Db7sus4
31.9007	32.734	Db7
32.734	34.0673	F#m7(11)
34.0673	35.4007	Ab7
35.4007	36.734	Db
36.734	38.0673	DM7
38.0673	39.4007	DmM7
39.4007	40.734	Dbm7
40.734	41.234	Dbm7-5/Gb
41.234	42.0673	F#7
42.0673	44.734	Bsus4
44.734	47.4007	B
47.4007	50.0673	GM7
50.0673	52.734	F#m7(11)
52.734	55.4007	GM7
55.4007	58.0673	F#m7(11)
58.0673	59.4007	G
59.4007	60.734	A7(9,#11)
60.734	62.0673	D
62.0673	63.4007	B7(b9)/D#
63.4007	64.734	Em
64.734	66.0673	F#
66.0673	68.734	G/A
68.734	70.0673	GM7
70.0673	71.4007	F#m7
71.4007	72.734	F#m7-5
72.734	74.0673	B7
74.0673	75.4007	Em
75.4007	76.0673	A
76.0673	76.734	Bbdim7
76.734	77.4007	Bm
77.4007	78.0673	Bbaug
78.0673	78.5673	D/A
78.5673	79.4007	Abm7-5
79.4007	80.734	BbM7
80.734	82.0673	C
82.0673	83.4007	Am7
83.4007	83.9007	Am7/D
83.9007	84.734	D7
84.734	86.0673	Gm7
86.0673	87.4007	Am7
87.4007	90.0673	BbM7(9)
90.0673	91.4007	Fm7/Bb
91.4007	92.734	Eb6
92.734	95.4007	Fadd9
95.4007	96.734	Bbm7(9)
96.734	98.0673	Eb7(9,13)
98.0673	100.734	AbM7(9)
100.734	102.0673	Bm7
102.0673	103.4007	D/E
103.4007	104.734	AM7(9)
104.734	106.0673	E/F#
106.0673	108.734	Db/Eb
108.734	110.0673	E/F#
110.0673	111.4007	F#
111.4007	112.734	Bm7
112.734	113.234	Db7sus4
113.234	114.0673	Db7
114.0673	115.4007	F#m7(11)
115.4007	116.0673	Dbm7-5
116.0673	116.734	F#7
116.734	118.0673	Bm7
118.0673	119.4007	D/E
119.4007	120.734	AM7(9)
120.734	121.234	Dbm7-5
121.234	122.0673	F#7
122.0673	123.4007	Bm7
123.4007	123.9007	Db7sus4
123.9007	124.734	Db7
124.734	126.0673	F#m7(11)
126.0673	127.4007	Ab7
127.4007	128.734	Db
