1.589	2.4093	AM7
2.4093	3.464	B
3.464	4.2843	Abm7
4.2843	5.339	Dbm7
5.339	6.1593	F#m7
6.1593	7.214	Ab7
7.214	8.1515	Dbm7
8.1515	8.6202	Bm7
8.6202	9.089	Eaug/A#
9.089	9.9093	AM7
9.9093	10.964	DM7
10.964	11.7843	Abm7
11.7843	12.839	Dbm7
12.839	13.6593	F#m7
13.6593	14.714	B
14.714	16.589	E
16.589	17.4093	AM7
17.4093	18.464	B
18.464	19.4015	Abm7
19.4015	20.339	Dbm7
20.339	21.1593	F#m7
21.1593	22.214	Ab7
22.214	23.1515	Dbm7
23.1515	23.6202	Bm7
23.6202	24.089	Eaug/A#
24.089	25.0265	AM7
25.0265	25.964	DM7
25.964	26.7843	Abm7
26.7843	27.839	Dbm7
27.839	28.6593	F#m7
28.6593	29.714	B
29.714	31.589	E
31.589	32.6437	AM7
32.6437	33.464	AM7/B
33.464	34.5187	Abm7
34.5187	35.339	Dbm7
35.339	36.3937	F#m7
36.3937	37.214	F#m7/B
37.214	38.2687	EM7
38.2687	39.089	Dbm7
39.089	40.1437	AM7
40.1437	40.964	AM7/B
40.964	42.0187	Abm7
42.0187	42.839	Dbm7
42.839	43.8937	F#m7
43.8937	44.714	F#m7/B
44.714	45.4171	E
45.4171	45.7687	F#m7
45.7687	46.1202	Gdim7
46.1202	46.589	Abdim7
46.589	47.6437	AM7
47.6437	48.464	AM7/B
48.464	49.5187	Abm7
49.5187	50.339	Dbm7
50.339	51.3937	F#m7
51.3937	52.214	F#m7/B
52.214	53.2687	EM7
53.2687	54.089	Dbm7
54.089	55.1437	AM7
55.1437	55.964	AM7/B
55.964	57.0187	Abm7
57.0187	57.839	Dbm7
57.839	58.8937	F#m7
58.8937	59.714	F#m7/B
59.714	60.6515	E
60.6515	61.589	Eaug/A#
61.589	63.464	AM7
63.464	65.339	Am6
65.339	67.214	Abm7
67.214	68.9718	Db7(b9)
68.9718	69.3234	F#m7
69.3234	69.5578	Abm7
69.5578	70.8468	AM7
70.8468	71.1984	F#m7
71.1984	71.4328	Abm7
71.4328	72.7218	AM7
72.7218	73.0734	F#m7
73.0734	73.3078	Abm7
73.3078	74.2452	AM7
74.2452	74.714	Bbm7-5
74.714	76.589	Bsus4
76.589	77.5265	Baug
77.5265	78.464	B
78.464	79.2843	AM7
79.2843	80.339	AM7/B
80.339	81.1593	Abm7
81.1593	82.214	Dbm7
82.214	83.0343	F#m7
83.0343	84.089	Abaug/D
84.089	85.0265	Dbm7
85.0265	85.3781	Bm7
85.3781	85.8468	Eaug/A#
85.8468	86.7843	AM7
86.7843	87.839	AM7/B
87.839	88.6593	Abm7
88.6593	89.714	Gdim7
89.714	90.6515	F#m7
90.6515	91.589	F#m7/B
91.589	92.0578	E
92.0578	92.5265	Abaug/D
92.5265	92.9952	F#aug/B#
92.9952	93.464	Eaug/A#
93.464	94.2843	AM7
94.2843	95.339	AM7/B
95.339	96.2765	Abm7
96.2765	97.214	Dbm7
97.214	98.0343	F#m7
98.0343	99.089	Ab7
99.089	99.9093	Bm7
99.9093	100.964	Db7
100.964	101.7843	Bbm7-5
101.7843	102.839	Am6
102.839	103.6593	Abm7
103.6593	104.714	Dbm7
104.714	106.589	F#m7
106.589	108.464	AM7/B
108.464	109.2843	AM7
109.2843	110.339	B
110.339	111.2765	Abm7
111.2765	112.214	Dbm7
112.214	113.0343	F#m7
113.0343	114.089	Ab7
114.089	115.0265	Dbm7
115.0265	115.4952	Bm7
115.4952	115.964	Eaug/A#
115.964	116.9015	AM7
116.9015	117.839	DM7
117.839	118.6593	Abm7
118.6593	119.714	Dbm7
119.714	120.5343	F#m7
120.5343	121.589	B
121.589	123.464	E
123.464	124.5187	AM7
124.5187	125.339	AM7/B
125.339	126.3937	Abm7
126.3937	127.214	Dbm7
127.214	128.2687	F#m7
128.2687	129.089	F#m7/B
129.089	130.1437	EM7
130.1437	130.964	Dbm7
130.964	132.0187	AM7
132.0187	132.839	AM7/B
132.839	133.8937	Abm7
133.8937	134.714	Dbm7
134.714	135.7687	F#m7
135.7687	136.589	F#m7/B
136.589	137.2921	E
137.2921	137.6437	F#m7
137.6437	137.9952	Gdim7
137.9952	138.464	Abdim7
138.464	139.5187	AM7
139.5187	140.339	AM7/B
140.339	141.3937	Abm7
141.3937	142.214	Dbm7
142.214	143.2687	F#m7
143.2687	144.089	F#m7/B
144.089	145.1437	EM7
145.1437	145.964	Dbm7
145.964	147.0187	AM7
147.0187	147.839	AM7/B
147.839	148.8937	Abm7
148.8937	149.714	Dbm7
149.714	150.7687	F#m7
150.7687	151.589	F#m7/B
151.589	152.5265	E
152.5265	153.464	Eaug/A#
153.464	155.339	AM7
155.339	157.214	Am6
157.214	159.089	Abm7
159.089	160.8468	Db7(b9)
160.8468	161.1984	F#m7
161.1984	161.4328	Abm7
161.4328	162.7218	AM7
162.7218	163.0734	F#m7
163.0734	163.3078	Abm7
163.3078	164.5968	AM7
164.5968	164.9484	F#m7
164.9484	165.1828	Abm7
165.1828	166.1202	AM7
166.1202	166.589	Bbm7-5
166.589	168.464	Bsus4
168.464	169.4015	Baug
169.4015	170.339	B
170.339	171.1593	AM7
171.1593	172.214	AM7/B
172.214	173.0343	Abm7
173.0343	174.089	Dbm7
174.089	174.9093	F#m7
174.9093	175.964	Abaug/D
175.964	176.9015	Dbm7
176.9015	177.2531	Bm7
177.2531	177.7218	Eaug/A#
177.7218	178.6593	AM7
178.6593	179.714	AM7/B
179.714	180.5343	Abm7
180.5343	181.589	Gdim7
181.589	182.5265	F#m7
182.5265	183.464	F#m7/B
183.464	183.9328	E
183.9328	184.4015	Abaug/D
184.4015	184.8702	F#aug/B#
184.8702	185.339	Eaug/A#
185.339	186.1593	AM7
186.1593	187.214	AM7/B
187.214	188.1515	Abm7
188.1515	189.089	Dbm7
189.089	189.9093	F#m7
189.9093	190.964	Ab7
190.964	191.7843	Bm7
191.7843	192.839	Db7
192.839	193.6593	Bbm7-5
193.6593	194.714	Am6
194.714	195.5343	Abm7
195.5343	196.589	Dbm7
196.589	198.464	F#m7
198.464	200.339	AM7/B
200.339	204.089	AM7
204.089	207.839	E/G#
207.839	209.714	F#m7
209.714	211.589	Abaug/D
211.589	213.2296	Dbm7
213.2296	213.464	Cm7
213.464	214.4015	Bm7
214.4015	215.339	Eaug/A#
215.339	219.089	AM7
219.089	222.839	E/G#
222.839	224.714	F#m7
224.714	226.589	E/G#
226.589	228.464	AM7
228.464	230.339	Bbm7-5
230.339	232.214	Bsus4
232.214	234.089	Baug
234.089	235.964	N.C.
235.964	236.7843	AM7
236.7843	237.839	AM7/B
237.839	238.6593	Abm7
238.6593	239.714	Dbm7
239.714	240.5343	F#m7
240.5343	241.589	Abaug/D
241.589	242.5265	Dbm7
242.5265	242.8781	Bm7
242.8781	243.3468	Eaug/A#
243.3468	244.2843	AM7
244.2843	245.339	AM7/B
245.339	246.1593	Abm7
246.1593	247.214	Gdim7
247.214	248.1515	F#m7
248.1515	249.089	F#m7/B
249.089	249.5578	E
249.5578	250.0265	Abaug/D
250.0265	250.4952	F#aug/B#
250.4952	250.964	Eaug/A#
250.964	251.7843	AM7
251.7843	252.839	AM7/B
252.839	253.7765	Abm7
253.7765	254.714	Dbm7
254.714	255.5343	F#m7
255.5343	256.589	Ab7
256.589	257.4093	Bm7
257.4093	258.464	Db7
258.464	259.2843	Bbm7-5
259.2843	260.339	Am6
260.339	261.1593	Abm7
261.1593	262.214	Dbm7
262.214	264.089	F#m7
264.089	265.964	AM7/B
265.964	266.7843	AM7
266.7843	267.839	B
267.839	268.7765	Abm7
268.7765	269.714	Dbm7
269.714	270.5343	F#m7
270.5343	271.589	Ab7
271.589	272.5265	Dbm7
272.5265	272.9952	Bm7
272.9952	273.464	Eaug/A#
273.464	274.4015	AM7
274.4015	275.339	DM7
275.339	276.1593	Abm7
276.1593	277.214	Dbm7
277.214	278.0343	F#m7
278.0343	279.089	B
279.089	280.964	E
280.964	286.589	N.C.
