0.645	4.0736	CM7/D
4.0736	7.5021	D7(9)
7.5021	10.9307	CM7/D
10.9307	13.7164	D7(9)
13.7164	14.3593	Gaug/C#
14.3593	17.7879	CM7
17.7879	19.5021	Bm7
19.5021	21.2164	Bbdim7
21.2164	22.9307	Am7
22.9307	24.645	B7
24.645	26.3593	Em7
26.3593	27.4307	Dm7
27.4307	28.0736	Gaug/C#
28.0736	31.5021	CM7
31.5021	33.2164	Bm7
33.2164	34.9307	Bbdim7
34.9307	38.3593	Am7
38.3593	41.145	C/D
41.145	41.7879	Ab7
41.7879	42.4307	GM7(9)
42.4307	43.2879	BbM7
43.2879	44.3593	EbM7
44.3593	45.2164	Cm7/F
45.2164	45.8593	Em7
45.8593	46.7164	A7(b9)
46.7164	47.7879	Am7/D
47.7879	48.645	AbM7
48.645	49.2879	GM7(9)
49.2879	50.145	BbM7
50.145	51.2164	EbM7
51.2164	52.0736	Cm7/F
52.0736	52.7164	Em7
52.7164	53.5736	A7(b9)
53.5736	54.645	Am7/D
54.645	55.5021	AbM7
55.5021	56.145	GM7(9)
56.145	57.0021	BbM7
57.0021	58.0736	EbM7
58.0736	58.9307	Cm7/F
58.9307	59.5736	Em7
59.5736	60.4307	A7(b9)
60.4307	61.5021	Am7/D
61.5021	62.3593	AbM7
62.3593	63.0021	GM7(9)
63.0021	63.8593	BbM7
63.8593	64.9307	EbM7
64.9307	65.7879	Cm7/F
65.7879	66.4307	Em7
66.4307	67.2879	A7(b9)
67.2879	68.3593	Am7/D
68.3593	69.2164	AbM7
69.2164	72.645	CM7/D
72.645	76.0736	D7(9)
76.0736	79.5021	CM7/D
79.5021	82.2879	D7(9)
82.2879	82.9307	Gaug/C#
82.9307	83.7879	N.C.
83.7879	88.0736	CM7(9)
88.0736	94.7164	N.C.
